split,capture_id,pose_id,frame_id,tag_id,corner_index,observed_u_px,observed_v_px,predicted_u_px,predicted_v_px,residual_u_px,residual_v_px,radial_error_px,depth_m
holdout,capture_021,pose_021,capture_021_002,3,1,939.9365234375,412.9045104980469,941.4419982734595,417.322366062671,1.5054748359594896,4.417855564624119,4.667322816303534,0.285186674407373
holdout,capture_021,pose_021,capture_021_002,3,2,1005.5809326171875,362.02764892578125,1009.7778493472288,365.80384715332076,4.196916730041266,3.77619822753951,5.6456871231562955,0.26347962750802545
holdout,capture_021,pose_021,capture_021_002,3,3,1073.1531982421875,445.072021484375,1076.012168501794,452.29260298135205,2.8589702596063944,7.220581496977047,7.76598403937332,0.2543327318367833
holdout,capture_021,pose_021,capture_021_002,5,0,1073.0234375,327.2861633300781,1078.316563741253,331.4457189357485,5.293126241253049,4.159555605670391,6.731945353499656,0.28153600447164784
holdout,capture_021,pose_021,capture_021_002,5,1,1136.370361328125,402.77667236328125,1142.4618296033184,411.04747476266914,6.091468275193392,8.27080239938789,10.271911120984646,0.27238910880040573
holdout,capture_021,pose_021,capture_021_002,5,2,1096.4678955078125,429.3345642089844,1097.9780956993204,438.75627440291885,1.51020019150792,9.421710193934473,9.541977132487759,0.25381120756025116
holdout,capture_021,pose_021,capture_021_002,5,3,1029.50146484375,347.5941467285156,1030.848337891666,352.5668415411699,1.3468730479160058,4.972694812654254,5.151869632182192,0.26295810323149327
holdout,capture_026,pose_026,capture_026_006,3,0,413.4532470703125,449.5277404785156,411.96377990352653,453.0346961957372,-1.4894671667859711,3.506955717221558,3.810151026335623,0.4760301265322757
holdout,capture_026,pose_026,capture_026_006,3,1,358.1618957519531,446.9278259277344,355.5289087556414,449.4904201431702,-2.632986996311729,2.5625942154358086,3.6741678834440497,0.4768416055603836
holdout,capture_026,pose_026,capture_026_006,3,2,348.9808044433594,404.3157958984375,346.208697261678,404.460282634292,-2.772107181681349,0.14448673585451388,2.77587006964793,0.45941226511167776
holdout,capture_026,pose_026,capture_026_006,3,3,406.03631591796875,406.8226318359375,404.771910653775,408.05958123044985,-1.2644052641937265,1.2369493945123509,1.7688313873021584,0.4586007860835699
holdout,capture_026,pose_026,capture_026_006,5,0,367.5645446777344,358.1847839355469,366.36481005227284,357.15753739374344,-1.1997346254615309,-1.0272465418034358,1.579429843069466,0.48497881300168755
holdout,capture_026,pose_026,capture_026_006,5,1,421.2085266113281,360.22174072265625,421.86936410688355,360.4874935198229,0.6608374955554268,0.26575279716666955,0.7122715386240543,0.4841673339735797
holdout,capture_026,pose_026,capture_026_006,5,2,407.6837463378906,392.0484313964844,406.28029011008414,394.25049855951886,-1.4034562278064868,2.202067163034485,2.6112811365082003,0.45976324428947046
holdout,capture_026,pose_026,capture_026_006,5,3,349.743896484375,390.0146789550781,347.862228560439,390.6846143354365,-1.8816679239359928,0.6699353803583676,1.9973701684528835,0.4605747233175783
holdout,capture_030,pose_030,capture_030_005,3,0,589.0,255.0,593.0358143483996,262.76633836451475,4.03581434839964,7.766338364514752,8.752360198648253,0.3670987985446409
holdout,capture_030,pose_030,capture_030_005,3,1,529.4645385742188,217.47982788085938,531.8490100579721,221.18374844292453,2.384471483753373,3.70392056206515,4.405080224799774,0.35546770208639356
holdout,capture_030,pose_030,capture_030_005,3,2,564.8151245117188,182.90634155273438,570.7232989293249,185.88484855464466,5.908174417606119,2.9785070019102875,6.616496724799614,0.33278787532523735
holdout,capture_030,pose_030,capture_030_005,3,3,627.6127319335938,224.2083282470703,634.6264330227324,231.39768319580705,7.013701089138635,7.189354948736735,10.04384525700739,0.3444189717834847
holdout,capture_030,pose_030,capture_030_005,5,0,597.792724609375,112.65599060058594,605.1474502251834,115.71773936896301,7.354725615808434,3.061748768377072,7.966573567380601,0.347467175890013
holdout,capture_030,pose_030,capture_030_005,5,1,656.07080078125,154.5369415283203,665.3233485180642,161.64278383479103,9.252547736814222,7.10584230647072,11.666303377953751,0.3590982723482604
holdout,capture_030,pose_030,capture_030_005,5,2,638.66552734375,206.97886657714844,645.5676799843337,216.181166345301,6.902152640583722,9.202299768152557,11.503131403963767,0.3432760394697161
holdout,capture_030,pose_030,capture_030_005,5,3,576.8401489257812,164.70864868164062,581.8280392383149,169.97782557861203,4.9878903125336365,5.269176896971402,7.255568547084652,0.3316449430114687
